layer_id,api_no,county_fips,county_name,county_role,district,well_no,lease_no,oil_gas,total_depth,completion_date,completion_year,spud_date,spud_year,newest_permit_no,plug_flag,active_flag,lat,lon
wells_permian6,42-227-30535,227,Howard,peer,10,   1,23015,O,7480,1973-11-00,1973,1986-02-10,1986,286776,Y,,32.501897,-101.215792
wells_permian6,42-227-30537,227,Howard,peer,10,   5,6215,O,2907,1977-09-14,1977,1977-09-27,1977,,Y,,32.228966,-101.205617
wells_permian6,42-227-30538,227,Howard,peer,10, 161W,2905,O,2900,1973-10-11,1973,2022-10-31,2022,,N,,32.274622,-101.202753
wells_permian6,42-227-30539,227,Howard,peer,10, 160W,2905,O,2900,1973-11-08,1973,1973-11-16,1973,,N,,32.272849,-101.211023
wells_permian6,42-227-30540,227,Howard,peer,10,   4,21331,O,2450,1973-09-25,1973,1973-11-06,1973,,N,,32.118886,-101.375096
wells_permian6,42-227-30541,227,Howard,peer,10, 453W,22386,O,4000,1973-10-24,1973,1973-12-21,1973,,N,,32.104667,-101.350507
wells_permian6,42-227-30542,227,Howard,peer,10,   1,22937,O,7498,1973-10-13,1973,1996-04-11,1996,,N,,32.480675,-101.241934
wells_permian6,42-227-30543,227,Howard,peer,10,  31,19034,O,3100,1973-11-08,1973,1993-08-09,1993,,N,,32.126820,-101.261953
wells_permian6,42-227-30544,227,Howard,peer,10, 317,2827,O,3219,1975-05-21,1975,1995-09-25,1995,,N,,32.099573,-101.359295
wells_permian6,42-227-30545,227,Howard,peer,10, 318,2827,O,320,1974-01-27,1974,1974-03-27,1974,,N,,32.101085,-101.355063
wells_permian6,42-227-30546,227,Howard,peer,10, 260,2827,O,2900,1973-12-18,1973,1974-01-14,1974,,N,,32.102381,-101.339270
wells_permian6,42-227-30547,227,Howard,peer,10, 454,2827,O,3200,1984-01-12,1984,1985-07-09,1985,,N,,32.099652,-101.353016
wells_permian6,42-227-30548,227,Howard,peer,10,  32,12536,O,2751,1973-12-12,1973,1974-01-09,1974,,N,,32.211554,-101.235535
wells_permian6,42-227-30549,227,Howard,peer,10,   1,23045,O,7850,,,1974-01-25,1974,,Y,,32.344809,-101.582816
wells_permian6,42-227-30550,227,Howard,peer,10,  31,12536,O,2742,1973-11-24,1973,2023-07-24,2023,,N,,32.209540,-101.244197
wells_permian6,42-227-30551,227,Howard,peer,10,   1,23054,O,9986,,,,,,Y,,32.201601,-101.404520
wells_permian6,42-227-30552,227,Howard,peer,10, 261,2827,O,2900,1974-01-01,1974,1974-02-01,1974,,N,,32.100916,-101.338192
wells_permian6,42-227-30553,227,Howard,peer,10,  42,2883,O,3250,1974-02-28,1974,1974-03-18,1974,,N,,32.265603,-101.220905
wells_permian6,42-227-30554,227,Howard,peer,10,  50,6199,O,3250,1974-03-01,1974,1974-03-11,1974,,N,,32.250966,-101.218695
wells_permian6,42-227-30555,227,Howard,peer,10,  37,6202,O,2850,1974-03-01,1974,1974-03-11,1974,,N,,32.247788,-101.232931
wells_permian6,42-227-30556,227,Howard,peer,10,   1,23046,O,7850,1984-01-12,1984,,,,N,,32.321661,-101.583336
wells_permian6,42-227-30558,227,Howard,peer,10,   6,19043,O,2960,1975-04-20,1975,1977-02-03,1977,,N,,32.144268,-101.235873
wells_permian6,42-227-30559,227,Howard,peer,10,   3 A,19043,O,2968,1974-08-01,1974,1974-10-16,1974,,N,,32.142817,-101.236905
wells_permian6,42-227-30560,227,Howard,peer,10,  15,2777,O,3242,1974-04-02,1974,1974-04-22,1974,,Y,,32.107151,-101.307651
wells_permian6,42-227-30562,227,Howard,peer,10, 263,22386,O,3200,1973-12-06,1973,1991-02-21,1991,,N,,32.098850,-101.341835
wells_permian6,42-227-30564,227,Howard,peer,10, 265,2827,O,2900,1974-01-22,1974,1990-02-08,1990,,N,,32.098533,-101.337349
wells_permian6,42-227-30565,227,Howard,peer,10,  48,2706,O,2550,1973-11-29,1973,1993-04-09,1993,,Y,,32.094316,-101.406670
wells_permian6,42-227-30566,227,Howard,peer,10,  47,2706,O,2550,1973-11-24,1973,1974-01-18,1974,,Y,,32.094551,-101.410808
wells_permian6,42-227-30567,227,Howard,peer,00,,,,,,,,,320889,Y,,32.285059,-101.384211
wells_permian6,42-227-30568,227,Howard,peer,10,   1,23077,O,7531,1974-02-10,1974,1974-02-22,1974,885816,Y,,32.480618,-101.237522
wells_permian6,42-227-30569,227,Howard,peer,00,,,,,,,,,,Y,,32.465066,-101.416537
wells_permian6,42-227-30571,227,Howard,peer,10,  27,2700,O,2500,1973-12-06,1973,1973-12-28,1973,,N,,32.101327,-101.429004
wells_permian6,42-227-30572,227,Howard,peer,10,  30W,2699,O,2500,1973-12-10,1973,1975-03-17,1975,,N,,32.099063,-101.449131
wells_permian6,42-227-30573,227,Howard,peer,10,   2 X,23242,O,3310,1974-03-09,1974,1974-07-02,1974,,Y,,32.095267,-101.292010
wells_permian6,42-227-30574,227,Howard,peer,10,   1,2793,O,2511,1974-04-10,1974,1974-07-02,1974,,Y,,32.095349,-101.293374
wells_permian6,42-227-30575,227,Howard,peer,10,   3,2793,O,2518,1974-06-04,1974,1974-07-02,1974,,Y,,32.095236,-101.291444
wells_permian6,42-227-30576,227,Howard,peer,10, 456,2827,O,3000,1974-04-13,1974,1991-04-18,1991,,N,,32.102757,-101.346121
wells_permian6,42-227-30577,227,Howard,peer,10, 319,2827,O,2940,1974-03-14,1974,1974-03-27,1974,,N,,32.099584,-101.356492
wells_permian6,42-227-30578,227,Howard,peer,10,  33,12536,O,2737,1975-01-30,1975,1975-02-27,1975,,N,,32.211923,-101.242917
wells_permian6,42-227-30579,227,Howard,peer,10, 320,2827,O,3200,1974-06-26,1974,1974-07-10,1974,,N,,32.101620,-101.358781
wells_permian6,42-227-30580,227,Howard,peer,10, 321,2827,O,3200,1974-03-23,1974,1974-04-26,1974,,N,,32.101713,-101.360991
wells_permian6,42-227-30581,227,Howard,peer,10, 455,2827,O,3500,1977-03-29,1977,2005-05-16,2005,,N,,32.102843,-101.348435
wells_permian6,42-227-30582,227,Howard,peer,10, 457,2827,O,3200,1974-05-07,1974,1974-06-06,1974,,N,,32.103296,-101.354073
wells_permian6,42-227-30583,227,Howard,peer,10, 458,2827,O,3010,1974-05-28,1974,1974-06-28,1974,,N,,32.104813,-101.346763
wells_permian6,42-227-30586,227,Howard,peer,10,   1,23209,O,8210,1974-04-15,1974,1974-05-15,1974,,Y,,32.520797,-101.570530
wells_permian6,42-227-30587,227,Howard,peer,10,   1,23090,O,9216,1977-03-00,1977,,,,N,,32.421979,-101.628486
wells_permian6,42-227-30588,227,Howard,peer,10,  37,2792,O,1830,1974-05-17,1974,1974-06-05,1974,,N,,32.112369,-101.283075
wells_permian6,42-227-30589,227,Howard,peer,10,  36,2792,O,1847,1974-05-24,1974,1974-06-11,1974,,N,,32.108610,-101.278549
wells_permian6,42-227-30590,227,Howard,peer,10,  34,12536,O,2739,1974-05-22,1974,1975-02-27,1975,,N,,32.208486,-101.241580
wells_permian6,42-227-30591,227,Howard,peer,10,   1,23218,O,7730,1974-12-06,1974,,,,Y,,32.248132,-101.629236
wells_permian6,42-227-30592,227,Howard,peer,10,2602,20583,O,9927,1974-03-19,1974,1974-03-26,1974,,Y,,32.430542,-101.465058
wells_permian6,42-227-30593,227,Howard,peer,10,   1,23083,O,7466,1974-02-28,1974,1974-03-04,1974,,Y,,32.507989,-101.192660
wells_permian6,42-227-30594,227,Howard,peer,10,   8,2817,O,2520,1974-04-13,1974,1974-04-23,1974,,N,,32.107734,-101.419266
wells_permian6,42-227-30595,227,Howard,peer,10,  14,2817,O,2500,1974-03-20,1974,1974-04-08,1974,,N,,32.107140,-101.416102
wells_permian6,42-227-30596,227,Howard,peer,10,   3,10293,O,2350,1975-07-05,1975,1975-08-05,1975,,N,,32.108037,-101.238921
wells_permian6,42-227-30599,227,Howard,peer,10,  31,2790,O,3200,1974-08-26,1974,1996-05-20,1996,761037,N,,32.096781,-101.342598
wells_permian6,42-227-30600,227,Howard,peer,10,   8,2892,O,2912,1974-03-26,1974,2013-12-02,2013,764389,N,,32.299300,-101.204610
wells_permian6,42-227-30603,227,Howard,peer,10,   4D,10293,O,1472,1974-05-14,1974,1993-11-08,1993,,N,,32.109744,-101.240750
wells_permian6,42-227-30604,227,Howard,peer,10, 706,11354,O,1460,1974-04-12,1974,1974-05-07,1974,,Y,,32.101753,-101.229242
wells_permian6,42-227-30606,227,Howard,peer,10, 117,11354,O,1502,1974-04-15,1974,1974-05-15,1974,,N,,32.107375,-101.213607
wells_permian6,42-227-30607,227,Howard,peer,10,  22,23286,O,2500,1974-04-08,1974,1974-05-16,1974,,N,,32.113187,-101.394255
wells_permian6,42-227-30608,227,Howard,peer,10, 257,22386,O,6000,1974-07-19,1974,1988-09-30,1988,,Y,,32.098996,-101.340278
wells_permian6,42-227-30609,227,Howard,peer,00,,,,,,,,,898558,Y,,32.188028,-101.416709
wells_permian6,42-227-30610,227,Howard,peer,10,  32,2790,O,3200,1974-12-14,1974,2009-10-26,2009,,N,,32.096733,-101.344554
wells_permian6,42-227-30611,227,Howard,peer,10,   3,17401,O,1730,1974-04-25,1974,1974-05-09,1974,,Y,,32.087447,-101.272389
wells_permian6,42-227-30612,227,Howard,peer,10,  33,2790,O,3217,1974-10-27,1974,2010-01-15,2010,,N,,32.096724,-101.340346
wells_permian6,42-227-30613,227,Howard,peer,10,   1,23231,O,2470,1974-06-21,1974,1974-07-01,1974,,Y,,32.122122,-101.374915
wells_permian6,42-227-30615,227,Howard,peer,10,  36,12536,O,2747,1974-09-05,1974,1975-02-27,1975,,N,,32.217485,-101.242103
wells_permian6,42-227-30616,227,Howard,peer,10,  35,12536,O,2741,1974-05-13,1974,1975-02-27,1975,,N,,32.210323,-101.232739
wells_permian6,42-227-30618,227,Howard,peer,10,   1,23327,O,2758,1974-05-29,1974,1994-01-20,1994,,N,,32.214135,-101.247727
wells_permian6,42-227-30619,227,Howard,peer,10,  11,23538,O,3246,1974-05-30,1974,1975-03-20,1975,707697,N,,32.088780,-101.339468
wells_permian6,42-227-30620,227,Howard,peer,10,  43,2883,O,3250,1975-03-12,1975,1975-03-19,1975,,N,,32.266578,-101.217455
wells_permian6,42-227-30621,227,Howard,peer,10,  38,6202,O,3250,1975-04-25,1975,1975-05-09,1975,,N,,32.248784,-101.228538
wells_permian6,42-227-30622,227,Howard,peer,10,  52,6199,O,3250,1975-04-28,1975,1975-05-09,1975,,Y,,32.249430,-101.207312
wells_permian6,42-227-30623,227,Howard,peer,10,  51,6199,O,3250,1975-03-31,1975,1975-04-07,1975,,N,,32.250360,-101.214204
wells_permian6,42-227-30627,227,Howard,peer,10,   4,17401,O,1723,1974-08-02,1974,1974-08-20,1974,,Y,,32.087422,-101.270395
wells_permian6,42-227-30628,227,Howard,peer,10,  38,12536,O,2749,1974-06-07,1974,1975-02-27,1975,,N,,32.211081,-101.228847
wells_permian6,42-227-30629,227,Howard,peer,10,  39,12536,O,2710,1974-10-16,1974,1975-02-27,1975,901286,N,,32.213876,-101.234087
wells_permian6,42-227-30630,227,Howard,peer,10,   5,22407,O,,1975-02-01,1975,1974-06-28,1974,,Y,,32.493855,-101.357134
wells_permian6,42-227-30631,227,Howard,peer,10,   6,22407,O,,1975-02-01,1975,1974-07-02,1974,,Y,,32.495732,-101.356679
wells_permian6,42-227-30632,227,Howard,peer,10,   7,22407,O,,1975-02-01,1975,1974-07-10,1974,,Y,,32.495147,-101.358706
wells_permian6,42-227-30633,227,Howard,peer,10,  10W,2902,O,2900,1974-12-13,1974,1974-12-20,1974,,N,,32.292333,-101.207936
wells_permian6,42-227-30634,227,Howard,peer,10,  11W,2902,O,2900,1975-02-08,1975,1975-03-12,1975,,N,,32.292849,-101.204003
wells_permian6,42-227-30635,227,Howard,peer,00,,,,,,,,,,N,,,
wells_permian6,42-227-30636,227,Howard,peer,10, 163W,2905,O,2900,1975-02-22,1975,1975-03-13,1975,,N,,32.287345,-101.211226
wells_permian6,42-227-30637,227,Howard,peer,10, 162W,2905,O,2900,1975-02-18,1975,2010-06-18,2010,,Y,,32.288948,-101.202847
wells_permian6,42-227-30639,227,Howard,peer,10,   4,23303,O,2900,1974-08-30,1974,1974-09-04,1974,449808,N,,32.150288,-101.249824
wells_permian6,42-227-30640,227,Howard,peer,10,   3,23303,O,2900,1974-08-30,1974,1974-09-03,1974,,N,,32.148183,-101.249742
wells_permian6,42-227-30641,227,Howard,peer,10,   3,23297,O,3200,1974-08-27,1974,1974-08-29,1974,,N,,32.162208,-101.230059
wells_permian6,42-227-30642,227,Howard,peer,10,   5,8858,O,3280,1975-09-15,1975,1975-10-08,1975,,N,,32.283277,-101.621999
wells_permian6,42-227-30643,227,Howard,peer,10,   1,23318,O,7453,,,1974-09-16,1974,907045,Y,,32.511609,-101.184513
wells_permian6,42-227-30644,227,Howard,peer,10,  50W,6214,O,2763,1974-09-03,1974,2009-11-23,2009,612792,N,,32.222607,-101.222401
wells_permian6,42-227-30645,227,Howard,peer,10,  51W,6211,O,,,,1974-12-03,1974,,Y,,32.220739,-101.206542
wells_permian6,42-227-30649,227,Howard,peer,10,   6,20756,O,2408,1974-09-25,1974,1974-10-09,1974,,N,,32.119481,-101.285969
wells_permian6,42-227-30650,227,Howard,peer,00,,,,,,,,,902803,Y,,32.480865,-101.244417
wells_permian6,42-227-30651,227,Howard,peer,10,   2,22911,O,7533,1974-10-11,1974,1974-10-15,1974,,Y,,32.483215,-101.237271
wells_permian6,42-227-30652,227,Howard,peer,10, 460,2827,O,2950,1974-09-19,1974,1974-10-21,1974,,N,,32.099356,-101.351114
wells_permian6,42-227-30653,227,Howard,peer,10, 266,2827,O,2960,1974-12-13,1974,1975-01-08,1975,,N,,32.101180,-101.344625
wells_permian6,42-227-30654,227,Howard,peer,10, 322,2827,O,2970,1974-12-14,1974,1995-08-09,1995,,N,,32.099781,-101.355388
wells_permian6,42-227-30655,227,Howard,peer,10, 459,2827,O,3250,1975-01-06,1975,1983-09-28,1983,,N,,32.101506,-101.348250
wells_permian6,42-227-30656,227,Howard,peer,10,   1,23355,O,9744,1974-10-05,1974,1974-10-25,1974,901844,Y,,32.183473,-101.402371
wells_permian6,42-227-30657,227,Howard,peer,10,  27,2768,O,1779,1974-10-16,1974,1974-11-20,1974,,Y,,32.123528,-101.267948
wells_permian6,42-227-30658,227,Howard,peer,10,  55,2863,O,,1975-03-04,1975,1975-04-01,1975,,N,,32.283146,-101.243677
wells_permian6,42-227-30659,227,Howard,peer,10,  54,2863,O,,1975-02-25,1975,1975-04-01,1975,,N,,32.289270,-101.241395
wells_permian6,42-227-30661,227,Howard,peer,10,1006,24198,O,,,,1985-11-25,1985,,Y,,32.275569,-101.415336
wells_permian6,42-227-30662,227,Howard,peer,10,  28,2768,O,1800,1974-10-07,1974,1974-11-12,1974,,Y,,32.123702,-101.272909
wells_permian6,42-227-30663,227,Howard,peer,10,  26,2768,O,,,,,,,Y,,32.125450,-101.270053
wells_permian6,42-227-30664,227,Howard,peer,10,  53W,6221,O,2854,1974-09-06,1974,1989-10-17,1989,,Y,,32.228765,-101.219867
wells_permian6,42-227-30666,227,Howard,peer,10,  53W,2863,O,2750,1975-02-18,1975,2023-09-18,2023,,N,,32.294653,-101.239405
wells_permian6,42-227-30667,227,Howard,peer,10, 264,2827,O,3500,1975-02-01,1975,1980-07-17,1980,64697,N,,32.104822,-101.343470
wells_permian6,42-227-30668,227,Howard,peer,10,  10,2934,O,3175,1975-10-01,1975,1989-07-07,1989,,Y,,32.320102,-101.196004
wells_permian6,42-227-30669,227,Howard,peer,10,   9W,2892,O,2930,1975-05-12,1975,2000-12-06,2000,,Y,,32.300141,-101.203785
wells_permian6,42-227-30670,227,Howard,peer,10,   7W,2895,O,2935,1975-05-10,1975,1989-12-27,1989,,Y,,32.301148,-101.208799
wells_permian6,42-227-30671,227,Howard,peer,10, 202A,22891,O,3173,1975-04-10,1975,1975-06-17,1975,,N,,32.310512,-101.601090
wells_permian6,42-227-30672,227,Howard,peer,10,   4,8856,O,3190,1975-03-31,1975,1975-04-30,1975,519920,N,,32.319563,-101.616427
wells_permian6,42-227-30674,227,Howard,peer,10,  41,12536,O,2729,1974-11-16,1974,2000-11-08,2000,,Y,,32.208162,-101.234646
wells_permian6,42-227-30675,227,Howard,peer,10,  40,12536,O,2698,1974-11-02,1974,2001-09-04,2001,,Y,,32.207161,-101.238907
wells_permian6,42-227-30676,227,Howard,peer,10,  25,23286,O,2474,1974-09-15,1974,1974-10-17,1974,,N,,32.113220,-101.392100
wells_permian6,42-227-30677,227,Howard,peer,10,  24,23286,O,2480,1974-09-21,1974,1974-10-17,1974,,N,,32.110336,-101.396479
wells_permian6,42-227-30678,227,Howard,peer,10,  23,23286,O,,1974-10-04,1974,1974-10-25,1974,,N,,32.113189,-101.397104
wells_permian6,42-227-30680,227,Howard,peer,10,   7,20756,O,,1976-09-28,1976,1978-12-28,1978,,Y,,32.120762,-101.287658
wells_permian6,42-227-30681,227,Howard,peer,10,   1,23540,O,9900,1984-01-12,1984,,,,N,,32.182919,-101.405369
wells_permian6,42-227-30682,227,Howard,peer,10,  12,22734,O,1425,1975-02-15,1975,1975-07-18,1975,,N,,32.106598,-101.238739
wells_permian6,42-227-30683,227,Howard,peer,10,  13,22273,O,3080,1975-05-17,1975,1975-07-18,1975,266741,N,,32.106627,-101.236739
wells_permian6,42-227-30686,227,Howard,peer,10,  16,22273,O,3130,1975-02-21,1975,1975-05-12,1975,,N,,32.103813,-101.241462
wells_permian6,42-227-30687,227,Howard,peer,10,  17,22273,O,3075,1975-02-09,1975,1975-07-18,1975,,N,,32.103300,-101.238191
wells_permian6,42-227-30688,227,Howard,peer,10,   5,22734,O,1454,1975-02-13,1975,1991-02-28,1991,,Y,,32.104498,-101.241312
wells_permian6,42-227-30691,227,Howard,peer,10,  11,22734,O,,1975-02-15,1975,1975-05-12,1975,,N,,32.106360,-101.240932
wells_permian6,42-227-30692,227,Howard,peer,10,   2,23231,O,2464,1975-01-27,1975,1975-02-07,1975,,Y,,32.122119,-101.370519
wells_permian6,42-227-30693,227,Howard,peer,00,,,,,,,,,,Y,,32.451383,-101.632039
wells_permian6,42-227-30694,227,Howard,peer,10,   1 A,23643,O,8867,1975-04-04,1975,1975-04-25,1975,338890,N,,32.487752,-101.647899
wells_permian6,42-227-30696,227,Howard,peer,10, 175W,2905,O,2900,1975-05-18,1975,2021-10-25,2021,,N,,32.283800,-101.210017
wells_permian6,42-227-30697,227,Howard,peer,10, 176W,2905,O,2900,1975-06-06,1975,1975-06-23,1975,,N,,32.285621,-101.201684
wells_permian6,42-227-30698,227,Howard,peer,10, 177W,2905,O,2900,1975-07-28,1975,2023-06-26,2023,,N,,32.278611,-101.199572
wells_permian6,42-227-30699,227,Howard,peer,00,,,,,,,,,,N,,32.101568,-101.357000
wells_permian6,42-227-30700,227,Howard,peer,10, 461,2827,O,2970,1975-01-13,1975,1975-02-14,1975,,N,,32.099542,-101.348481
wells_permian6,42-227-30701,227,Howard,peer,10, 462,2827,O,2970,1975-01-04,1975,1975-02-11,1975,,N,,32.101255,-101.346508
wells_permian6,42-227-30702,227,Howard,peer,10, 463,2827,O,3000,1975-01-03,1975,2000-02-03,2000,,N,,32.101257,-101.351132
wells_permian6,42-227-30704,227,Howard,peer,10, 267,2827,O,2970,1975-04-27,1975,1975-05-16,1975,,N,,32.102864,-101.341145
wells_permian6,42-227-30705,227,Howard,peer,10, 268,2827,O,2970,1975-04-16,1975,1975-05-16,1975,,N,,32.102378,-101.338111
wells_permian6,42-227-30709,227,Howard,peer,10,1007,24198,O,1258,1984-01-12,1984,2009-07-07,2009,,N,,32.274605,-101.414260
wells_permian6,42-227-30710,227,Howard,peer,10,2301X,20583,O,9920,1975-01-10,1975,2008-07-15,2008,,Y,,32.436455,-101.470196
wells_permian6,42-227-30711,227,Howard,peer,10,  42,12536,O,2719,1974-11-27,1974,2001-09-04,2001,,Y,,32.208982,-101.230274
wells_permian6,42-227-30712,227,Howard,peer,10,  43,12536,O,2780,1974-12-12,1974,1975-03-20,1975,,N,,32.218967,-101.244419
wells_permian6,42-227-30713,227,Howard,peer,10,  16,10807,O,1322,1976-05-17,1976,1976-08-30,1976,,Y,,32.130015,-101.186676
wells_permian6,42-227-30714,227,Howard,peer,10,  15,10807,O,1309,1975-06-10,1975,1976-08-30,1976,,Y,,32.129726,-101.184538
wells_permian6,42-227-30715,227,Howard,peer,10,  17W,2906,O,2900,1975-08-09,1975,1975-08-18,1975,,N,,32.276404,-101.243351
wells_permian6,42-227-30716,227,Howard,peer,10,  18W,2906,O,2900,1975-08-15,1975,1975-08-25,1975,,Y,,32.278406,-101.243190
wells_permian6,42-227-30717,227,Howard,peer,10,  38,2764,O,2350,1975-02-13,1975,1975-03-03,1975,,Y,,32.123209,-101.265900
wells_permian6,42-227-30718,227,Howard,peer,10,  37,2764,O,2450,1975-02-08,1975,1975-03-07,1975,,Y,,32.123036,-101.261392
wells_permian6,42-227-30719,227,Howard,peer,10,  51,2763,O,2450,1975-02-25,1975,1975-03-17,1975,,Y,,32.116258,-101.260255
wells_permian6,42-227-30720,227,Howard,peer,00,,,,,,,,,894941,Y,,32.499243,-101.239941
wells_permian6,42-227-30724,227,Howard,peer,10,  57,2763,O,2450,1975-04-23,1975,2011-01-24,2011,,N,,32.111717,-101.275420
wells_permian6,42-227-30725,227,Howard,peer,10,  56,2763,O,2450,1975-03-08,1975,1989-05-12,1989,,Y,,32.114903,-101.269004
wells_permian6,42-227-30726,227,Howard,peer,10,  55,2763,O,2450,1975-02-27,1975,1987-05-27,1987,,Y,,32.113089,-101.262590
wells_permian6,42-227-30727,227,Howard,peer,10,  53,2763,O,2450,1975-03-17,1975,1975-04-03,1975,,Y,,32.116506,-101.270865
wells_permian6,42-227-30728,227,Howard,peer,10,   2W,2750,O,2573,1974-12-07,1974,1974-12-10,1974,,Y,,32.107811,-101.302131
wells_permian6,42-227-30729,227,Howard,peer,10, 466,2827,O,2970,1975-04-25,1975,1995-07-10,1995,,N,,32.102800,-101.350526
wells_permian6,42-227-30730,227,Howard,peer,10, 465,2827,O,2970,1975-01-10,1975,1975-02-18,1975,,N,,32.099186,-101.347223
wells_permian6,42-227-30731,227,Howard,peer,10, 467,2827,O,2970,1975-04-17,1975,2000-02-03,2000,,N,,32.102912,-101.352683
wells_permian6,42-227-30732,227,Howard,peer,10,  34,2768,O,2420,1975-05-01,1975,1975-07-16,1975,,Y,,32.120054,-101.270801
wells_permian6,42-227-30733,227,Howard,peer,10,  33,2768,O,2425,1975-04-05,1975,1988-06-02,1988,,Y,,32.119867,-101.274716
wells_permian6,42-227-30734,227,Howard,peer,10,  32,2768,O,2450,1975-03-23,1975,1975-04-15,1975,,Y,,32.123309,-101.268569
wells_permian6,42-227-30737,227,Howard,peer,10,  12,8466,O,3200,,,1975-07-29,1975,,Y,,32.311235,-101.622224
wells_permian6,42-227-30738,227,Howard,peer,10,   8W,2749,O,2379,1975-01-31,1975,1990-04-03,1990,,Y,,32.114532,-101.284965
wells_permian6,42-227-30742,227,Howard,peer,10,   2 X,22505,O,3200,1975-01-13,1975,1984-02-08,1984,228760,Y,,32.249165,-101.621594
wells_permian6,42-227-30743,227,Howard,peer,10,  34,2790,O,3200,1975-03-24,1975,1975-04-17,1975,,N,,32.096782,-101.338436
wells_permian6,42-227-30749,227,Howard,peer,10, 270,2827,O,2970,1975-03-27,1975,1992-01-13,1992,,N,,32.104971,-101.339816
wells_permian6,42-227-30750,227,Howard,peer,10, 271,2827,O,2970,1975-03-13,1975,1975-04-03,1975,,N,,32.105031,-101.342037
wells_permian6,42-227-30751,227,Howard,peer,10, 269,2827,O,2970,1975-04-17,1975,1975-05-16,1975,,N,,32.104636,-101.337546
wells_permian6,42-227-30752,227,Howard,peer,10,  36,2790,O,3200,1975-05-16,1975,1975-05-27,1975,756868,N,,32.095002,-101.340379
wells_permian6,42-227-30755,227,Howard,peer,10,  35,2790,O,3180,1976-03-14,1976,1992-02-21,1992,370719,N,,32.095142,-101.338395
wells_permian6,42-227-30756,227,Howard,peer,10,   3,23231,O,2460,1975-05-06,1975,1975-05-12,1975,,Y,,32.121899,-101.366483
wells_permian6,42-227-30757,227,Howard,peer,10,   1,23628,O,9698,,,1975-06-09,1975,,Y,,32.383263,-101.419950
