agreement_id,agmt_type,taxing_unit,govt_name,govt_type,applicant,county,commissioned,abatement_status,reinvestment_zone,property_value,detail_url,lat,lon,coords_source
000004598,abatement,Sherman City,Sherman,City,Raul A. Galaviz,Grayson,2010-04-19,Expired,City of Sherman Reinvestment Zone #5483,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004598,33.678735,-96.661962,ldad_county_centroid
000004599,abatement,Sherman City,Sherman,City,Hidalia Cardes Deromero,Grayson,2011-02-21,Expired,City of Sherman Reinvestment Zone #5567 (PID #161092),55000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004599,33.678735,-96.661962,ldad_county_centroid
000004600,abatement,Sherman City,Sherman,City,Larry D Scruggs,Grayson,2012-03-22,Expired,City of Sherman Reinvestment Zone #5681,8010,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004600,33.678735,-96.661962,ldad_county_centroid
000004601,abatement,Sherman City,Sherman,City,Cupid Investments,Grayson,2012-01-01,Expired,City of Sherman Reinvestment Zone #5692,7140,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004601,33.678735,-96.661962,ldad_county_centroid
000004602,abatement,Sherman City,Sherman,City,Curtiss Simmons,Grayson,2012-01-01,Expired,City of Sherman Reinvestment Zone #5692,7920,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004602,33.678735,-96.661962,ldad_county_centroid
000004603,abatement,Sherman City,Sherman,City,Deryl L McMahan,Grayson,2012-03-23,Expired,City of Sherman Reinvestment Zone #5692,5237,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004603,33.678735,-96.661962,ldad_county_centroid
000004604,abatement,Sherman City,Sherman,City,Mario Tobar,Grayson,2012-11-05,Expired,City of Sherman Reinvestment Zone #5692,3738,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004604,33.678735,-96.661962,ldad_county_centroid
000004605,abatement,Sherman City,Sherman,City,Mario Tobar,Grayson,2012-03-25,Expired,City of Sherman Reinvestment Zone #5692,9750,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004605,33.678735,-96.661962,ldad_county_centroid
000004606,abatement,Sonora City,Sonora,City,Road Ranger LLC,Sutton,2015-03-21,Expired,City of Sonora Road Ranger Reinvestment Zone #2015-1,13001,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004606,30.499521,-100.538536,ldad_county_centroid
000004607,abatement,Fort Bend County,Fort Bend,County,Eli Fin Development Inc,Fort Bend,1900-01-01,Expired,City of Stafford Reinvestment Zone #22,3607370,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004607,29.525576,-95.745990,ldad_county_centroid
000004608,abatement,Fort Bend County,Fort Bend,County,OMB Valves Inc,Fort Bend,2012-06-28,Expired,City of Stafford Reinvestment Zone #22,4675270,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004608,29.525576,-95.745990,ldad_county_centroid
000004609,abatement,Fort Bend County,Fort Bend,County,LCFRE Sugar Land Town Square LLC,Fort Bend,2009-02-07,Expired,City of Sugar Land Reinvestment Zone #08-01,14183540,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004609,29.525576,-95.745990,ldad_county_centroid
000004610,abatement,Sugar Land City,Sugar Land,City,API Realty LLC,Fort Bend,2010-10-26,Expired,City of Sugar Land Reinvestment Zone #2006-03,14866480,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004610,29.525576,-95.745990,ldad_county_centroid
000004611,abatement,Sugar Land City,Sugar Land,City,API Realty LLC,Fort Bend,1900-01-01,Expired,City of Sugar Land Reinvestment Zone #2006-04,1727630,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004611,29.525576,-95.745990,ldad_county_centroid
000004612,abatement,Sugar Land City,Sugar Land,City,Heavy Construction Systems Specialists Inc,Fort Bend,2008-09-02,Expired,City of Sugar Land Reinvestment Zone #2008-03,6141000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004612,29.525576,-95.745990,ldad_county_centroid
000004613,abatement,Sugar Land City,Sugar Land,City,Heavy Construction Systems Specialists Inc,Fort Bend,2008-09-02,Expired,City of Sugar Land Reinvestment Zone #2008-03,6141000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004613,29.525576,-95.745990,ldad_county_centroid
000004614,abatement,Sugar Land City,Sugar Land,City,QuVa Pharma  Inc,Fort Bend,2012-02-07,Expired,City of Sugar Land Reinvestment Zone #2008-03,2393850,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004614,29.525576,-95.745990,ldad_county_centroid
000004615,abatement,Sugar Land City,Sugar Land,City,QuVa Pharma  Inc,Fort Bend,2012-02-07,Expired,City of Sugar Land Reinvestment Zone #2009-01,2393850,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004615,29.525576,-95.745990,ldad_county_centroid
000004616,abatement,Sulphur Springs City,Sulphur Springs,City,Ocean Spray Cranberries,Hopkins,2015-03-03,Expired,City of Sulphur Springs  Reinvestment Zone #2015-02,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004616,33.170397,-95.585172,ldad_county_centroid
000004617,abatement,Sulphur Springs City,Sulphur Springs,City,CMH Manufacturing Inc,Hopkins,2015-03-03,Expired,City of Sulphur Springs CMH Mfg. Reinvestment Zone #2015-01,4339570,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004617,33.170397,-95.585172,ldad_county_centroid
000004618,abatement,Sulphur Springs City,Sulphur Springs,City,BEF Foods Inc,Hopkins,2011-12-06,Expired,City of Sulphur Springs Reinvestment Zone #08-2,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004618,33.170397,-95.585172,ldad_county_centroid
000004619,abatement,Sulphur Springs City,Sulphur Springs,City,Pinacle Companies Inc,Hopkins,2012-05-23,Expired,City of Sulphur Springs Reinvestment Zone #2012-01,2574980,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004619,33.170397,-95.585172,ldad_county_centroid
000004620,abatement,Temple City,Temple,City,HEB Grocery Company,Bell,2009-02-19,Expired,City of Temple Reinvestment Zone #14,15023,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004620,31.036396,-97.508545,ldad_county_centroid
000004621,abatement,Temple City,Temple,City,HEB Grocery Company,Bell,2009-02-19,Expired,City of Temple Reinvestment Zone #18,28000000,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004621,31.036396,-97.508545,ldad_county_centroid
000004622,abatement,Temple City,Temple,City,Danhill Fulfillment Center,Bell,2012-05-31,Expired,City of Temple Reinvestment Zone #30,132637,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004622,31.036396,-97.508545,ldad_county_centroid
000004623,abatement,Texas City,Texas,City,Ashland Inc,Galveston,2013-08-05,Expired,City of Texas City Ashland Reinvestment Zone,20704530,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004623,29.330346,-94.884518,ldad_county_centroid
000004624,abatement,Tyler City,Tyler,City,Estes McClure & Associates,Smith,2012-06-09,Expired,City of Tyler Reinvestment Zone #4,1024062,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004624,32.411279,-95.246048,ldad_county_centroid
000004628,abatement,Vidor City,Vidor,City,Kendra Burks,Orange,2018-12-06,Expired,City of Vidor Reinvestment Zone #1,223062,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004628,30.054650,-93.874804,ldad_county_centroid
000004629,abatement,Waco City,Waco,City,Ryan David & Ashleigh Laschober,Mclennan,2013-07-23,Expired,City of Waco Enterprise Zone Tract 12 Block 1,7480,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004629,31.553792,-97.202128,ldad_county_centroid
000004630,abatement,Waco City,Waco,City,Area 51 Mfg,Mclennan,2015-08-04,Expired,City of Waco Enterprise Zone Tract 23.02 Block 2,1506040,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004630,31.553792,-97.202128,ldad_county_centroid
000004631,abatement,Waco City,Waco,City,Country Town Homes,Mclennan,2014-01-01,Expired,City of Waco Enterprise Zone Tract 43 Block 4,19340,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004631,31.553792,-97.202128,ldad_county_centroid
000004632,abatement,Waco City,Waco,City,Deena Barragan,Mclennan,2011-02-15,Expired,City of Waco Enterprise Zone Tract 43 Block 4,19340,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004632,31.553792,-97.202128,ldad_county_centroid
000004633,abatement,Waco City,Waco,City,Edgar Martinez,Mclennan,1900-01-01,Expired,City of Waco Enterprise Zone Tract 43 Block 4,13500,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004633,31.553792,-97.202128,ldad_county_centroid
000004634,abatement,Waco City,Waco,City,Gary Chambers,Mclennan,2014-01-01,Expired,City of Waco Enterprise Zone Tract 43 Block 4,19500,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004634,31.553792,-97.202128,ldad_county_centroid
000004635,abatement,Waco City,Waco,City,Jessica Haines,Mclennan,2013-01-01,Expired,City of Waco Enterprise Zone Tract 43 Block 4,18280,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004635,31.553792,-97.202128,ldad_county_centroid
000004636,abatement,Waco City,Waco,City,Rickey and Ofelia Tovar,Mclennan,2012-05-18,Expired,City of Waco Enterprise Zone Tract 43 Block 4,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004636,31.553792,-97.202128,ldad_county_centroid
000004637,abatement,Waco City,Waco,City,Balcones,Mclennan,2015-10-23,Expired,City of Waco Reinvestment Zone #1,6517070,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004637,31.553792,-97.202128,ldad_county_centroid
000004638,abatement,Waco City,Waco,City,Brazos Electric Coop,Mclennan,2012-05-18,Expired,City of Waco Reinvestment Zone #61,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004638,31.553792,-97.202128,ldad_county_centroid
000004639,abatement,Waco City,Waco,City,O'Flaherty Finance Corp dba Time Manufacturing,Mclennan,2012-08-02,Expired,City of Waco Reinvestment Zone #65,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004639,31.553792,-97.202128,ldad_county_centroid
000004640,abatement,Waco City,Waco,City,O'Flaherty Finance Corp dba Time Manufacturing,Mclennan,2016-01-25,Expired,City of Waco Reinvestment Zone #65,3092070,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004640,31.553792,-97.202128,ldad_county_centroid
000004641,abatement,Waco City,Waco,City,Coca Cola Company,Mclennan,2016-01-15,Expired,City of Waco Reinvestment Zone #66,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004641,31.553792,-97.202128,ldad_county_centroid
000004642,abatement,Waco City,Waco,City,Stephen Harvey & Patricia Harvey,Mclennan,2014-05-14,Expired,City of Waco State Enterprise Zone Tract 12 Block 3,3550,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004642,31.553792,-97.202128,ldad_county_centroid
000004643,abatement,Waco City,Waco,City,Gustavo Martinez & Elvira Martinez,Mclennan,2017-01-01,Expired,City of Waco State Enterprise Zone Tract 15 Block 1,4050,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004643,31.553792,-97.202128,ldad_county_centroid
000004644,abatement,Waco City,Waco,City,Balcones Distilling LLP,Mclennan,2015-06-02,Expired,City of Waco State Enterprise Zone Tract 19 Block 1,465900,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004644,31.553792,-97.202128,ldad_county_centroid
000004645,abatement,Waco City,Waco,City,David Edward Chang,Mclennan,2014-07-12,Expired,City of Waco State Enterprise Zone Tract 21 Block 3,19360,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004645,31.553792,-97.202128,ldad_county_centroid
000004646,abatement,Wharton City,Wharton,City,JM Eagle,Wharton,2008-12-08,Expired,City of Wharton Reinvestment Zone #8,,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004646,29.298504,-96.221275,ldad_county_centroid
000004647,abatement,Waller County,Waller,County,Medline Industries Inc & Medline Industries Holdin,Waller,2012-12-12,Expired,Commerce Parkway Reserve A 56.19 Acres Reinvestment Zone,2235240,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004647,29.986890,-95.999281,ldad_county_centroid
000004648,abatement,Conroe City,Conroe,City,Newpark Drilling Fluids LLC,Montgomery,2015-10-22,Expired,Conroe Park North Industrial Park Reinvestment Zone,1886140,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004648,30.329216,-95.514703,ldad_county_centroid
000004649,abatement,Montgomery County,Montgomery,County,Galdisa USA Inc,Montgomery,2016-11-15,Expired,Conroe Park North Industrial Park Reinvestment Zone,924820,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004649,30.329216,-95.514703,ldad_county_centroid
000004650,abatement,Coppell City,Coppell,City,Duke Realty Ltd,Dallas,2009-01-27,Expired,Coppell Duke Realty Reinvestment Zone #57,9290730,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004650,32.767396,-96.777300,ldad_county_centroid
000004651,abatement,Coppell City,Coppell,City,MLRP Park West Crossing,Dallas,2014-12-09,Expired,Coppell MLRP Park West Reinvestment Zone #93,1672030,https://comptroller.texas.gov/economy/development/search-tools/ch312/abatements-details.php?id=000004651,32.767396,-96.777300,ldad_county_centroid
